,Синоптический индекс станции,Год по Гринвичу,Месяц по Гринвичу,День по Гринвичу,Срок по Гринвичу,Год источника (местный),Месяц источника (местный),День источника (местный),Срок источника (местный),Номер срока в сутках по ПДЗВ,Время местное,Номер часового пояса,Начало метеорологических суток по ПДЗВ,Горизонтальная дальность видимости,Пр.нал.знака >,Общее количество облачности,Количество облачности нижнего яруса,Форма облаков верхнего яруса,Форма облаков среднего яруса,Форма облаков вертикального развития,Слоистые и слоисто-кучевые облака,"Слоисто-дожд,разорванно-дождевые облака",Высота нижней границы облачности,Признак способа определения выс. н. г,Признак наличия облачности ниже уровня станции,Погода между сроками,Погода в срок наблюдения,Направление ветра,Средняя скорость ветра,Признак наличия знака >,Максимальная скорость ветра,Признак наличия знака >,Сумма осадков,Температура поверхности почвы,Температура поверхности почвы по минимальному термометру,Мин. температура пов-сти почвы между сроками,Макс. температура пов-сти почвы между сроками,Температура пов-сти почвы по макс. терм-ру п/встр.,Температура воздуха по сухому терм-ру,Темп.воздуха по смоченному терм-ру,Признак нал. льда на батисте,Температура воздуха по мин. терм-ру,Мин.температура воздуха между сроками,Макс. темперура воздуха между сроками,Темпера воздуха по макс. терм-ру после встрях.,Парциальное давление водяного пара,Указатель точности элемента,Относительная влажность воздуха,Дефицит насыщения водяного пара,Указатель точности элемента,Температура точки росы,Атмосферное давление на уровне станции,Атмосферное давление на уровне моря,Характеристика барической тенденции,Величина барической тенденции,date
1058,28537,1968,11,24,15,1968,11,24,18,8,20,4,20,  ,0,10,10, 8, 8, 2, 0, 0, 800,0,  , 8,85,230, 7,0,  ,0,   0.0, -9.0,     ,     ,     ,     , -9.5,     ,0,     ,     ,     ,     ,     ,1.0, 88,   0.40,1.0,-11.0, 988.1,1032.6, 7, 0.1,1968-11-24
1059,28537,1968,11,25,15,1968,11,25,18,8,20,4,20,  ,0,10, 0, 8, 2, 0, 0, 0,    ,0,  , 3,36,230, 7,0,  ,0,   0.0, -6.0,     ,     ,     ,     , -6.0,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.40,1.0, -7.0, 988.1,1031.9, 2, 0.6,1968-11-25
1060,28537,1968,11,26,15,1968,11,26,18,8,20,4,20,  , ,  ,  ,  ,  ,  ,  ,  ,    , ,  ,  ,  ,   ,  , ,  , ,      ,     ,     ,     ,     ,     ,     ,     , ,     ,     ,     ,     ,     ,1.0,   ,       ,1.0,     ,      ,      ,  ,    ,1968-11-26
1061,28537,1968,11,27,15,1968,11,27,18,8,20,4,20,  ,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 2, 2,200, 2,0,  ,0,   0.0, -4.0,     ,     ,     ,     , -3.3,     ,0,     ,     ,     ,     ,     ,1.0, 85,   0.70,1.0, -5.0, 976.5,1019.1, 7, 0.9,1968-11-27
1062,28537,1968,11,28,15,1968,11,28,18,8,20,4,20,  ,0,10, 4, 8, 2, 0, 0, 3, 400,1,  , 7,71,230, 3,0,  ,0,   0.0, -3.0,     ,     ,     ,     , -3.1,     ,0,     ,     ,     ,     ,     ,1.0, 88,   0.60,1.0, -5.0, 962.2,1004.2, 7, 1.2,1968-11-28
1063,28537,1968,11,29,15,1968,11,29,18,8,20,4,20,  ,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 7,71, 20, 6,0,  ,0,   0.2,-16.0,     ,     ,     ,     ,-19.2,     ,0,     ,     ,     ,     ,     ,1.0, 81,   0.30,1.0,-22.0, 969.3,1014.4, 2, 2.0,1968-11-29
1064,28537,1968,11,30,15,1968,11,30,18,8,20,4,20,  ,0,10, 0, 8, 2, 0, 0, 0,    ,0,  , 7,73,360, 5,0,  ,0,   0.6,-20.0,     ,     ,     ,     ,-19.2,     ,0,     ,     ,     ,     ,     ,1.0, 83,   0.20,1.0,-21.0, 966.1,1011.1, 7, 3.2,1968-11-30
1065,28537,1968,12,1,15,1968,12,1,18,8,20,4,20,  ,0, 4, 0, 1, 0, 0, 0, 0,    ,0,  , 3,71, 20, 5,0,  ,0,   0.0,-32.0,     ,     ,     ,     ,-31.1,     ,0,     ,     ,     ,     ,     ,1.0, 72,   0.10,1.0,-25.0, 958.6,1005.5, 2, 0.9,1968-12-01
1066,28537,1968,12,2,15,1968,12,2,18,8,20,4,20,  ,0, 3, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-38.0,     ,     ,     ,     ,-32.8,     ,0,     ,     ,     ,     ,     ,1.0, 71,   0.10,1.0,-37.0, 967.5,1015.0, 2, 1.0,1968-12-02
1067,28537,1968,12,3,15,1968,12,3,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 2, 2,180, 2,0,  ,0,   0.0,-32.0,     ,     ,     ,     ,-30.5,     ,0,     ,     ,     ,     ,     ,1.0, 75,   0.10,1.0,-33.0, 965.8,1012.9, 7, 1.2,1968-12-03
1068,28537,1968,12,4,15,1968,12,4,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,71, 20, 6,0,  ,0,   0.2,-26.0,     ,     ,     ,     ,-25.6,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.20,1.0,-29.0, 960.5,1006.2, 2, 0.7,1968-12-04
1069,28537,1968,12,5,15,1968,12,5,18,8,20,4,20,  ,0,12, 0, 1, 0, 0, 0, 0,    ,0,  , 3,36,360, 6,0,  ,0,   0.0,-34.0,     ,     ,     ,     ,-32.8,     ,0,     ,     ,     ,     ,     ,1.0, 74,   0.10,1.0,-36.0, 969.7,1017.7, 2, 1.2,1968-12-05
1070,28537,1968,12,6,15,1968,12,6,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-44.0,     ,     ,     ,     ,-37.7,     ,0,     ,     ,     ,     ,     ,1.0, 72,   0.10,1.0,-41.0, 977.4,1026.2, 2, 0.7,1968-12-06
1071,28537,1968,12,7,15,1968,12,7,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-41.0,     ,     ,     ,     ,-37.9,     ,0,     ,     ,     ,     ,     ,1.0, 71,   0.10,1.0,-41.0, 977.1,1026.4, 8, 0.4,1968-12-07
1072,28537,1968,12,8,15,1968,12,8,18,8,20,4,20,  ,0,10, 0, 8, 2, 0, 0, 0,    ,0,  , 7,73,360, 3,0,  ,0,   0.5,-21.0,     ,     ,     ,     ,-22.1,     ,0,     ,     ,     ,     ,     ,1.0, 79,   0.10,1.0,-25.0, 969.1,1014.8, 7, 0.8,1968-12-08
1073,28537,1968,12,9,15,1968,12,9,18,8,20,4,20,  ,0,10, 0, 8, 2, 0, 0, 0,    ,0,  , 7,71,180, 3,0,  ,0,   0.2, -8.0,     ,     ,     ,     , -5.7,     ,0,     ,     ,     ,     ,     ,1.0, 90,   0.40,1.0, -7.0, 969.4,1012.2, 4, 0.0,1968-12-09
1074,28537,1968,12,10,15,1968,12,10,18,8,20,4,20,  ,0,10,10, 8, 8, 0, 0, 2,    ,0,  , 7,73, 20, 5,0,  ,0,   0.7,-14.0,     ,     ,     ,     ,-14.2,     ,0,     ,     ,     ,     ,     ,1.0, 88,   0.20,1.0,-15.0, 964.7,1008.8, 8, 0.8,1968-12-10
1075,28537,1968,12,11,15,1968,12,11,18,8,20,4,20,  ,0, 6, 0, 1, 0, 0, 0, 0,    ,0,  , 7,36,230, 7,0,  ,0,   0.4,-18.0,     ,     ,     ,     ,-17.4,     ,0,     ,     ,     ,     ,     ,1.0, 76,   0.40,1.0,-20.0, 954.5, 998.6, 2, 2.8,1968-12-11
1076,28537,1968,12,12,15,1968,12,12,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,36,270, 6,0,  ,0,   0.2,-26.0,     ,     ,     ,     ,-25.0,     ,0,     ,     ,     ,     ,     ,1.0, 72,   0.20,1.0,-29.0, 963.3,1009.1, 2, 2.2,1968-12-12
1077,28537,1968,12,13,15,1968,12,13,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,71,230, 7,0,  ,0,   0.2,-16.0,     ,     ,     ,     ,-14.8,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.40,1.0,-18.0, 969.4,1013.8, 2, 0.7,1968-12-13
1078,28537,1968,12,14,15,1968,12,14,18,8,20,4,20,  ,0,12, 0, 5, 1, 0, 0, 0,    ,0,  , 3,36,230, 5,0,  ,0,   0.0,-14.0,     ,     ,     ,     ,-13.2,     ,0,     ,     ,     ,     ,     ,1.0, 76,   0.50,1.0,-16.0, 973.4,1017.7, 2, 0.7,1968-12-14
1079,28537,1968,12,15,15,1968,12,15,18,8,20,4,20,  ,0,10, 0, 8, 1, 0, 0, 0,    ,0,  , 7,71,230, 6,0,  ,0,   0.3,-15.0,     ,     ,     ,     ,-14.3,     ,0,     ,     ,     ,     ,     ,1.0, 75,   0.50,1.0,-17.0, 966.5,1010.8, 7, 0.9,1968-12-15
1080,28537,1968,12,16,15,1968,12,16,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2, 20, 1,0,  ,0,   0.0,-32.0,     ,     ,     ,     ,-24.9,     ,0,     ,     ,     ,     ,     ,1.0, 81,   0.20,1.0,-28.0, 977.8,1024.5, 3, 1.6,1968-12-16
1081,28537,1968,12,17,15,1968,12,17,18,8,20,4,20,  ,0,10,12, 8, 4, 0, 0, 3, 300,0,  , 7,71,200, 4,0,  ,0,   0.0,-11.0,     ,     ,     ,     ,-10.8,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.30,1.0,-12.0, 979.0,1023.1, 2, 0.5,1968-12-17
1082,28537,1968,12,18,15,1968,12,18,18,8,20,4,20,  ,0,10,10, 8, 8, 0, 1, 0, 200,0,  , 3,36,230, 8,0,  ,0,   0.0, -6.0,     ,     ,     ,     , -5.9,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.40,1.0, -7.0, 985.0,1028.6, 2, 0.5,1968-12-18
1083,28537,1968,12,19,15,1968,12,19,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 8, 2,200, 1,0,  ,0,   0.0,-17.0,     ,     ,     ,     ,-11.6,     ,0,     ,     ,     ,     ,     ,1.0, 87,   0.30,1.0,-14.0, 990.7,1035.5, 8, 0.4,1968-12-19
1084,28537,1968,12,20,15,1968,12,20,18,8,20,4,20,  ,0,10,12, 8, 2, 0, 0, 3, 400,0,  , 7,71,250, 7,0,  ,0,   0.3, -5.0,     ,     ,     ,     , -4.1,     ,0,     ,     ,     ,     ,     ,1.0, 79,   0.90,1.0, -7.0,      ,1028.0, 0, 0.2,1968-12-20
1085,28537,1968,12,21,15,1968,12,21,18,8,20,4,20,  ,0,10,10, 8, 8, 0, 1, 0, 300,0,  , 3,77,230, 5,0,  ,0,   0.0, -3.0,     ,     ,     ,     , -3.3,     ,0,     ,     ,     ,     ,     ,1.0, 90,   0.50,1.0, -5.0, 984.2,1027.3, 2, 0.3,1968-12-21
1086,28537,1968,12,22,15,1968,12,22,18,8,20,4,20,  ,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 2, 2,290, 4,0,  ,0,   0.0, -7.0,     ,     ,     ,     , -6.1,     ,0,     ,     ,     ,     ,     ,1.0, 78,   0.90,1.0, -9.0, 997.9,1042.0, 2, 0.4,1968-12-22
1087,28537,1968,12,23,15,1968,12,23,18,8,20,4,20,  ,0,12, 0, 1, 0, 0, 0, 0,    ,0,  , 2, 2,200, 3,0,  ,0,   0.0,-10.0,     ,     ,     ,     , -8.2,     ,0,     ,     ,     ,     ,     ,1.0, 74,   0.90,1.0,-12.0, 995.4,1039.7, 7, 1.3,1968-12-23
1088,28537,1968,12,24,15,1968,12,24,18,8,20,4,20,  ,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,230, 2,0,  ,0,   0.0,-18.0,     ,     ,     ,     ,-13.8,     ,0,     ,     ,     ,     ,     ,1.0, 81,   0.40,1.0,-17.0, 994.1,1039.4, 8, 0.4,1968-12-24
1089,28537,1968,12,25,15,1968,12,25,18,8,20,4,20,  ,0, 4, 0, 1, 0, 0, 0, 0,    ,0,  , 1, 2,160, 1,0,  ,0,   0.0,-20.0,     ,     ,     ,     ,-16.9,     ,0,     ,     ,     ,     ,     ,1.0, 86,   0.20,1.0,-19.0, 995.9,1041.9, 8, 0.4,1968-12-25
1090,28537,1968,12,26,15,1968,12,26,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-25.0,     ,     ,     ,     ,-18.5,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.30,1.0,-21.0, 995.9,1042.1, 2, 0.2,1968-12-26
1091,28537,1968,12,27,15,1968,12,27,18,8,20,4,20,  ,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-28.0,     ,     ,     ,     ,-21.8,     ,0,     ,     ,     ,     ,     ,1.0, 79,   0.20,1.0,-25.0, 994.2,1041.2, 8, 0.3,1968-12-27
1092,28537,1968,12,28,15,1968,12,28,18,8,20,4,20,  ,0, 4, 0, 1, 0, 0, 0, 0,    ,0,  , 1, 2,180, 2,0,  ,0,   0.0,-21.0,     ,     ,     ,     ,-17.4,     ,0,     ,     ,     ,     ,     ,1.0, 71,   0.40,1.0,-21.0, 997.9,1044.1, 2, 0.5,1968-12-28
1093,28537,1968,12,29,15,1968,12,29,18,8,20,4,20,  ,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 2, 2,180, 4,0,  ,0,   0.0,-12.0,     ,     ,     ,     , -9.1,     ,0,     ,     ,     ,     ,     ,1.0, 46,   1.70,1.0,-19.0,1001.5,1046.2, 8, 0.3,1968-12-29
1094,28537,1968,12,30,15,1968,12,30,18,8,20,4,20,  ,0, 5, 0, 4, 1, 0, 0, 0,    ,0,  , 0, 2,230, 5,0,  ,0,   0.0,-14.0,     ,     ,     ,     , -8.7,     ,0,     ,     ,     ,     ,     ,1.0, 34,   2.10,1.0,-22.0,1001.0,1045.6, 8, 0.7,1968-12-30
1095,28537,1968,12,31,15,1968,12,31,18,8,20,4,20,  ,0,12, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,110, 1,0,  ,0,   0.0,-16.0,     ,     ,     ,     ,-13.4,     ,0,     ,     ,     ,     ,     ,1.0, 53,   1.00,1.0,-20.0,1002.6,1048.0, 2, 0.4,1968-12-31
1096,28537,1969,1,1,15,1969,1,1,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 1, 2, 20, 1,0,  ,0,   0.0,-25.0,     ,     ,     ,     ,-21.8,     ,0,     ,     ,     ,     ,     ,1.0, 68,   0.40,1.0,-26.0,1015.1,1062.9, 2, 1.1,1969-01-01
1097,28537,1969,1,2,15,1969,1,2,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2, 20, 2,0,  ,0,   0.0,-30.0,     ,     ,     ,     ,-24.9,     ,0,     ,     ,     ,     ,     ,1.0, 67,   0.20,1.0,-30.0,1016.4,1064.7, 2, 0.4,1969-01-02
1098,28537,1969,1,3,15,1969,1,3,18,8,20,4,20,  ,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-32.0,     ,     ,     ,     ,-26.6,     ,0,     ,     ,     ,     ,     ,1.0, 71,   0.20,1.0,-31.0,1016.8,1065.5, 4, 0.0,1969-01-03
1099,28537,1969,1,4,15,1969,1,4,18,8,20,4,20,  ,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,160, 1,0,  ,0,   0.0,-27.0,     ,     ,     ,     ,-22.8,     ,0,     ,     ,     ,     ,     ,1.0, 63,   0.40,1.0,-28.0,1010.6,1058.3, 7, 1.3,1969-01-04
1100,28537,1969,1,5,15,1969,1,5,18,8,20,4,20,  ,0, 2, 0, 0, 1, 0, 0, 0,    ,0,  , 0, 2,230, 4,0,  ,0,   0.0,-23.0,     ,     ,     ,     ,-21.4,     ,0,     ,     ,     ,     ,     ,1.0, 63,   0.50,1.0,-26.0, 998.5,1045.8, 7, 2.0,1969-01-05
1101,28537,1969,1,6,15,1969,1,6,18,8,20,4,20,  ,0, 6, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 3,  0, 0,0,  ,0,   0.0,-27.0,     ,     ,     ,     ,-24.7,     ,0,     ,     ,     ,     ,     ,1.0, 76,   0.10,1.0,-28.0, 986.3,1033.3, 7, 1.2,1969-01-06
1102,28537,1969,1,7,15,1969,1,7,18,8,20,4,20,  ,0, 4, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-29.0,     ,     ,     ,     ,-23.6,     ,0,     ,     ,     ,     ,     ,1.0, 81,   0.20,1.0,-27.0, 988.7,1035.6, 2, 0.8,1969-01-07
1103,28537,1969,1,8,15,1969,1,8,18,8,20,4,20,  ,0, 4, 0, 1, 0, 0, 0, 0,    ,0,  , 1, 2,200, 4,0,  ,0,   0.0,-21.0,     ,     ,     ,     ,-19.9,     ,0,     ,     ,     ,     ,     ,1.0, 78,   0.20,1.0,-23.0, 985.0,1031.1, 8, 1.6,1969-01-08
1104,28537,1969,1,9,15,1969,1,9,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,71,200, 7,0,  ,0,   0.2,-18.0,     ,     ,     ,     ,-18.5,     ,0,     ,     ,     ,     ,     ,1.0, 74,   0.40,1.0,-21.0, 981.5,1026.9, 4, 0.0,1969-01-09
1105,28537,1969,1,10,15,1969,1,10,18,8,20,4,20,  ,0,10, 0, 5, 1, 0, 0, 0,    ,0,  , 1, 3,200, 3,0,  ,0,   0.0,-21.0,     ,     ,     ,     ,-20.2,     ,0,     ,     ,     ,     ,     ,1.0, 75,   0.30,1.0,-23.0, 989.0,1035.4, 1, 0.9,1969-01-10
1106,28537,1969,1,11,15,1969,1,11,18,8,20,4,20,  ,0,12, 0, 5, 1, 0, 0, 0,    ,0,  , 1, 3,230, 5,0,  ,0,   0.0,-21.0,     ,     ,     ,     ,-19.4,     ,0,     ,     ,     ,     ,     ,1.0, 80,   0.30,1.0,-22.0, 985.8,1031.8, 7, 1.1,1969-01-11
1107,28537,1969,1,12,15,1969,1,12,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 1, 1,230, 5,0,  ,0,   0.0,-22.0,     ,     ,     ,     ,-18.5,     ,0,     ,     ,     ,     ,     ,1.0, 79,   0.30,1.0,-21.0, 981.4,1026.9, 8, 0.4,1969-01-12
1108,28537,1969,1,13,15,1969,1,13,18,8,20,4,20,  ,0, 6, 0, 1, 0, 0, 0, 0,    ,0,  , 7,78,230, 3,0,  ,0,   0.0,-20.0,     ,     ,     ,     ,-17.4,     ,0,     ,     ,     ,     ,     ,1.0, 80,   0.40,1.0,-20.0, 982.3,1027.5, 2, 0.2,1969-01-13
1109,28537,1969,1,14,15,1969,1,14,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,71,270, 4,0,  ,0,   0.0,-18.0,     ,     ,     ,     ,-17.7,     ,0,     ,     ,     ,     ,     ,1.0, 74,   0.40,1.0,-21.0, 974.7,1019.9, 3, 0.4,1969-01-14
1110,28537,1969,1,15,15,1969,1,15,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2, 50, 1,0,  ,0,   0.0,-32.0,     ,     ,     ,     ,-27.5,     ,0,     ,     ,     ,     ,     ,1.0, 80,   0.10,1.0,-30.0, 986.2,1034.1, 2, 2.5,1969-01-15
1111,28537,1969,1,16,15,1969,1,16,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-39.0,     ,     ,     ,     ,-34.6,     ,0,     ,     ,     ,     ,     ,1.0, 76,   0.10,1.0,-38.0, 995.0,1044.5, 3, 0.9,1969-01-16
1112,28537,1969,1,17,15,1969,1,17,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2, 20, 5,0,  ,0,   0.0,-37.0,     ,     ,     ,     ,-35.2,     ,0,     ,     ,     ,     ,     ,1.0, 74,   0.10,1.0,-38.0, 995.4,1045.0, 2, 0.1,1969-01-17
1113,28537,1969,1,18,15,1969,1,18,18,8,20,4,20,  ,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,360, 1,0,  ,0,   0.0,-37.0,     ,     ,     ,     ,-31.0,     ,0,     ,     ,     ,     ,     ,1.0, 76,   0.10,1.0,-34.0, 997.9,1047.0, 7, 0.4,1969-01-18
1114,28537,1969,1,19,15,1969,1,19,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 1,71,200, 3,0,  ,0,   0.0,-32.0,     ,     ,     ,     ,-30.3,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.10,1.0,-33.0, 989.0,1037.4, 7, 1.7,1969-01-19
1115,28537,1969,1,20,15,1969,1,20,18,8,20,4,20,  ,0, 7, 0, 3, 0, 0, 0, 0,    ,0,  , 7,71, 20, 2,0,  ,0,   0.0,-32.0,     ,     ,     ,     ,-30.8,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.10,1.0,-34.0, 982.5,1030.4, 2, 0.7,1969-01-20
1116,28537,1969,1,21,15,1969,1,21,18,8,20,4,20,  ,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,180, 1,0,  ,0,   0.0,-36.0,     ,     ,     ,     ,-34.3,     ,0,     ,     ,     ,     ,     ,1.0, 75,   0.10,1.0,-37.0, 988.3,1037.4, 7, 0.6,1969-01-21
1117,28537,1969,1,22,15,1969,1,22,18,8,20,4,20,  ,0, 5, 0, 1, 0, 0, 0, 0,    ,0,  , 7, 2,  0, 0,0,  ,0,   0.0,-39.0,     ,     ,     ,     ,-31.8,     ,0,     ,     ,     ,     ,     ,1.0, 76,   0.10,1.0,-35.0, 987.9,1036.7, 2, 0.6,1969-01-22
1118,28537,1969,1,23,15,1969,1,23,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,360, 3,0,  ,0,   0.0,-44.0,     ,     ,     ,     ,     ,     ,0,     ,     ,     ,     ,     ,1.0, 72,   0.10,1.0,-42.0, 998.6,1049.2, 2, 0.4,1969-01-23
1119,28537,1969,1,24,15,1969,1,24,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-46.0,     ,     ,     ,     ,-38.0,     ,0,     ,     ,     ,     ,     ,1.0, 72,   0.10,1.0,-41.0,1004.2,1054.8, 2, 0.8,1969-01-24
1120,28537,1969,1,25,15,1969,1,25,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-44.0,     ,     ,     ,     ,-36.1,     ,0,     ,     ,     ,     ,     ,1.0, 70,   0.10,1.0,-39.0,1004.6,1054.8, 8, 0.4,1969-01-25
1121,28537,1969,1,26,15,1969,1,26,18,8,20,4,20,  ,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 3,  0, 0,0,  ,0,   0.0,-36.0,     ,     ,     ,     ,-33.0,     ,0,     ,     ,     ,     ,     ,1.0, 68,   0.10,1.0,-37.0,1005.0,1054.6, 6, 0.3,1969-01-26
1122,28537,1969,1,27,15,1969,1,27,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 2, 2,140, 1,0,  ,0,   0.0,-28.0,     ,     ,     ,     ,-24.5,     ,0,     ,     ,     ,     ,     ,1.0, 71,   0.20,1.0,-28.0,1002.2,1049.7, 7, 0.4,1969-01-27
1123,28537,1969,1,28,15,1969,1,28,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 2, 2,140, 2,0,  ,0,   0.0,-26.0,     ,     ,     ,     ,-22.2,     ,0,     ,     ,     ,     ,     ,1.0, 60,   0.40,1.0,-28.0, 996.3,1043.3, 7, 0.4,1969-01-28
1124,28537,1969,1,29,15,1969,1,29,18,8,20,4,20,  ,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 1, 1,160, 1,0,  ,0,   0.0,-31.0,     ,     ,     ,     ,-22.8,     ,0,     ,     ,     ,     ,     ,1.0, 68,   0.40,1.0,-27.0, 988.2,1035.1, 7, 0.9,1969-01-29
1125,28537,1969,1,30,15,1969,1,30,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2, 20, 1,0,  ,0,   0.0,-33.0,     ,     ,     ,     ,-25.5,     ,0,     ,     ,     ,     ,     ,1.0, 68,   0.30,1.0,-30.0, 979.9,1026.7, 7, 1.0,1969-01-30
1126,28537,1969,1,31,15,1969,1,31,18,8,20,4,20,  ,0,12, 0, 5, 1, 0, 0, 0,    ,0,  , 7,71,  0, 0,0,  ,0,   0.0,-21.0,     ,     ,     ,     ,-21.0,     ,0,     ,     ,     ,     ,     ,1.0, 71,   0.30,1.0,-25.0, 972.3,1017.8, 7, 1.2,1969-01-31
1127,28537,1969,2,1,15,1969,2,1,18,8,20,4,20,  ,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 3, 1,230, 3,0,  ,0,   0.0,-23.0,     ,     ,     ,     ,-18.6,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.30,1.0,-22.0, 974.9,1020.3, 2, 2.0,1969-02-01
1128,28537,1969,2,2,15,1969,2,2,18,8,20,4,20,  ,0,10, 0, 8, 2, 0, 0, 0,    ,0,  , 7,71,160, 1,0,  ,0,   0.2,-14.0,     ,     ,     ,     ,-12.3,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.30,1.0,-13.0, 969.5,1013.4, 7, 3.0,1969-02-02
1129,28537,1969,2,3,15,1969,2,3,18,8,20,4,20,  ,0,12, 2, 3, 0, 0, 0, 3, 500,1,  , 7, 2,250, 4,0,  ,0,   0.0,-18.0,     ,     ,     ,     ,-15.9,     ,0,     ,     ,     ,     ,     ,1.0, 78,   0.40,1.0,-19.0, 974.1,1018.9, 2, 3.2,1969-02-03
1130,28537,1969,2,4,15,1969,2,4,18,8,20,4,20,  ,0,10,12, 8, 2, 0, 0, 3, 400,0,  , 7,71,180, 7,0,  ,0,   0.2, -5.0,     ,     ,     ,     , -4.7,     ,0,     ,     ,     ,     ,     ,1.0, 88,   0.50,1.0, -6.0, 968.6,1011.3, 7, 2.8,1969-02-04
1131,28537,1969,2,5,15,1969,2,5,18,8,20,4,20,  ,0, 9, 9, 0, 0, 2, 0, 3, 500,0,  , 8,85,270, 5,0,  ,0,   0.2, -7.0,     ,     ,     ,     , -5.3,     ,0,     ,     ,     ,     ,     ,1.0, 76,   1.00,1.0, -9.0, 965.8,1008.3, 3, 2.4,1969-02-05
1132,28537,1969,2,6,15,1969,2,6,18,8,20,4,20,  ,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,71,360, 2,0,  ,0,   0.5,-24.0,     ,     ,     ,     ,-23.9,     ,0,     ,     ,     ,     ,     ,1.0, 81,   0.20,1.0,-27.0, 963.7,1009.4, 2, 2.6,1969-02-06
